shipment_id,order_id,carrier,tracking_number,status,shipped_at,delivered_at
9000000245,1000000245,PICKUP,,DELIVERED,2025-05-08 00:51:09,2025-05-09 00:51:09
9000000246,1000000246,Correo Argentino,,CANCELLED,,
9000000247,1000000247,Correo Argentino,TRK-F075G514A9,DELIVERED,2024-12-03 02:46:27,2024-12-08 02:46:27
9000000248,1000000248,PICKUP,,DELIVERED,2024-10-26 11:08:17,2024-10-27 11:08:17
9000000249,1000000249,PICKUP,,DELIVERED,2024-04-19 07:55:19,2024-04-20 07:55:19
9000000250,1000000250,Correo Argentino,TRK-PUN6EN1KQ1,DELIVERED,2024-09-22 10:33:48,2024-09-26 10:33:48
9000000251,1000000251,PICKUP,,DELIVERED,2024-03-15 03:55:16,2024-03-16 03:55:16
9000000252,1000000252,PICKUP,,DELIVERED,2024-03-02 17:29:06,2024-03-03 17:29:06
9000000253,1000000253,Correo Argentino,TRK-TSK3A0YQ6W,DELIVERED,2025-04-24 10:25:30,2025-04-29 10:25:30
9000000254,1000000254,PICKUP,,DELIVERED,2024-10-13 05:27:13,2024-10-14 05:27:13
9000000255,1000000255,Correo Argentino,TRK-8BWQRUEYS2,DELIVERED,2024-08-14 02:28:16,2024-08-18 02:28:16
9000000256,1000000256,Correo Argentino,TRK-RVD511UODZ,DELIVERED,2024-10-02 05:52:27,2024-10-06 05:52:27
9000000257,1000000257,PICKUP,,DELIVERED,2025-05-30 14:07:49,2025-05-31 14:07:49
9000000258,1000000258,Correo Argentino,TRK-KXPDA6C6W5,DELIVERED,2024-12-27 23:32:30,2024-12-29 23:32:30
9000000259,1000000259,Correo Argentino,TRK-20HMH74UZ5,DELIVERED,2025-09-05 10:28:53,2025-09-08 10:28:53
9000000260,1000000260,Correo Argentino,TRK-XYI1O46MZJ,DELIVERED,2024-12-13 00:31:19,2024-12-16 00:31:19
9000000261,1000000261,Correo Argentino,TRK-D0N515YRWY,DELIVERED,2025-08-15 21:42:26,2025-08-17 21:42:26
9000000262,1000000262,Correo Argentino,TRK-97AXUHZD9O,DELIVERED,2024-11-19 19:38:35,2024-11-24 19:38:35
9000000263,1000000263,Correo Argentino,TRK-FYNETUY56H,SHIPPED,2025-01-01 19:25:31,2025-01-04 19:25:31
9000000264,1000000264,PICKUP,,SHIPPED,2025-08-19 08:26:01,2025-08-20 08:26:01
9000000265,1000000265,Correo Argentino,TRK-2JRCHT1TPG,DELIVERED,2024-04-28 04:48:14,2024-05-03 04:48:14
9000000266,1000000266,Correo Argentino,TRK-VA6AR1AR6U,DELIVERED,2025-05-08 10:36:52,2025-05-10 10:36:52
9000000267,1000000267,Correo Argentino,TRK-QI2WJJ807C,DELIVERED,2024-03-01 01:23:56,2024-03-05 01:23:56
9000000268,1000000268,Correo Argentino,,CANCELLED,,
9000000269,1000000269,Correo Argentino,,CANCELLED,,
9000000270,1000000270,PICKUP,,DELIVERED,2024-02-16 09:33:22,2024-02-17 09:33:22
9000000271,1000000271,Correo Argentino,TRK-9Q7IVQHXSI,DELIVERED,2024-02-13 23:19:32,2024-02-18 23:19:32
9000000272,1000000272,Correo Argentino,TRK-WZYFMQFKIL,DELIVERED,2024-10-26 21:34:38,2024-10-31 21:34:38
9000000273,1000000273,Correo Argentino,TRK-N0MWFS58BQ,DELIVERED,2024-03-02 21:39:25,2024-03-04 21:39:25
9000000274,1000000274,PICKUP,,DELIVERED,2024-09-28 05:34:23,2024-09-29 05:34:23
9000000275,1000000275,Correo Argentino,TRK-UQI62K3L0W,DELIVERED,2024-06-22 23:19:57,2024-06-26 23:19:57
9000000276,1000000276,PICKUP,,SHIPPED,2025-05-26 19:31:40,2025-05-27 19:31:40
9000000277,1000000277,PICKUP,,DELIVERED,2024-10-14 06:28:37,2024-10-15 06:28:37
9000000278,1000000278,Correo Argentino,TRK-KFFN16DB0I,DELIVERED,2025-03-05 17:56:56,2025-03-10 17:56:56
9000000279,1000000279,Correo Argentino,,CANCELLED,,
9000000280,1000000280,PICKUP,,DELIVERED,2024-07-20 19:57:11,2024-07-21 19:57:11
9000000281,1000000281,Correo Argentino,TRK-72W7RNTWXW,DELIVERED,2025-03-12 16:52:34,2025-03-16 16:52:34
9000000282,1000000282,Correo Argentino,TRK-V20K9JX42E,DELIVERED,2024-12-29 03:28:46,2025-01-01 03:28:46
9000000283,1000000283,Correo Argentino,TRK-AGYGGFMNUF,DELIVERED,2025-07-22 05:39:50,2025-07-26 05:39:50
9000000284,1000000284,PICKUP,,DELIVERED,2024-03-09 13:44:42,2024-03-10 13:44:42
9000000285,1000000285,Correo Argentino,,CANCELLED,,
9000000286,1000000286,Correo Argentino,TRK-2HRWR931OS,DELIVERED,2024-07-12 04:57:19,2024-07-15 04:57:19
9000000287,1000000287,PICKUP,,SHIPPED,2025-06-17 09:51:10,2025-06-18 09:51:10
9000000288,1000000288,PICKUP,,SHIPPED,2025-02-01 18:03:56,2025-02-02 18:03:56
9000000289,1000000289,Correo Argentino,,CANCELLED,,
9000000290,1000000290,Correo Argentino,TRK-OZ5CUWXG8T,DELIVERED,2024-11-05 11:56:09,2024-11-09 11:56:09
9000000291,1000000291,Correo Argentino,TRK-40OOBAGXKK,SHIPPED,2024-10-18 15:01:08,2024-10-24 15:01:08
9000000292,1000000292,PICKUP,,SHIPPED,2025-04-29 10:38:07,2025-04-30 10:38:07
9000000293,1000000293,Correo Argentino,TRK-TTMA008WBG,SHIPPED,2025-08-22 17:47:42,2025-08-26 17:47:42
9000000294,1000000294,Correo Argentino,,CANCELLED,,
9000000295,1000000295,PICKUP,,DELIVERED,2025-03-27 00:46:52,2025-03-28 00:46:52
9000000296,1000000296,PICKUP,,SHIPPED,2024-06-28 12:04:05,2024-06-29 12:04:05
9000000297,1000000297,PICKUP,,DELIVERED,2025-08-11 01:05:27,2025-08-12 01:05:27
9000000298,1000000298,PICKUP,,DELIVERED,2024-11-04 05:51:55,2024-11-05 05:51:55
9000000299,1000000299,PICKUP,,DELIVERED,2024-05-06 18:32:30,2024-05-07 18:32:30
9000000300,1000000300,Correo Argentino,TRK-H5EYQT4XS3,DELIVERED,2024-11-20 11:32:25,2024-11-22 11:32:25
9000000301,1000000301,Correo Argentino,TRK-KX9CE5R5X7,SHIPPED,2024-05-07 02:06:15,2024-05-12 02:06:15
9000000302,1000000302,Correo Argentino,,CANCELLED,,
9000000303,1000000303,PICKUP,,SHIPPED,2024-03-16 23:03:26,2024-03-17 23:03:26
9000000304,1000000304,Correo Argentino,TRK-WR4IJI934Q,DELIVERED,2024-03-16 15:57:51,2024-03-20 15:57:51
9000000305,1000000305,Correo Argentino,TRK-GA0XMVRUST,DELIVERED,2025-04-14 08:23:31,2025-04-18 08:23:31
9000000306,1000000306,Correo Argentino,TRK-83QUV5F3FI,DELIVERED,2024-04-30 02:04:28,2024-05-03 02:04:28
9000000307,1000000307,Correo Argentino,TRK-5G2YLFVGPI,DELIVERED,2024-09-13 19:02:18,2024-09-18 19:02:18
9000000308,1000000308,Correo Argentino,TRK-OYGHVQIZD8,SHIPPED,2024-03-28 22:35:18,2024-03-31 22:35:18
9000000309,1000000309,PICKUP,,CANCELLED,,
9000000310,1000000310,Correo Argentino,TRK-71ZKV4IASM,DELIVERED,2025-01-05 06:32:45,2025-01-07 06:32:45
9000000311,1000000311,PICKUP,,SHIPPED,2025-01-07 14:43:16,2025-01-08 14:43:16
9000000312,1000000312,PICKUP,,DELIVERED,2025-02-23 16:09:03,2025-02-24 16:09:03
9000000313,1000000313,PICKUP,,DELIVERED,2025-05-19 21:05:53,2025-05-20 21:05:53
9000000314,1000000314,Correo Argentino,TRK-R04JCRW9A8,DELIVERED,2024-10-16 05:46:27,2024-10-19 05:46:27
9000000315,1000000315,Correo Argentino,TRK-UVM6N6PWE3,DELIVERED,2025-05-06 03:09:01,2025-05-09 03:09:01
9000000316,1000000316,PICKUP,,DELIVERED,2025-04-27 15:42:15,2025-04-28 15:42:15
9000000317,1000000317,Correo Argentino,TRK-5C5MWBWACJ,DELIVERED,2024-08-17 16:27:24,2024-08-21 16:27:24
9000000318,1000000318,PICKUP,,SHIPPED,2024-10-06 02:46:46,2024-10-07 02:46:46
9000000319,1000000319,Correo Argentino,TRK-MA57CRCPJ8,DELIVERED,2024-04-21 06:29:45,2024-04-23 06:29:45
9000000320,1000000320,Correo Argentino,TRK-DXIS15425W,DELIVERED,2025-08-19 03:45:44,2025-08-23 03:45:44
9000000321,1000000321,Correo Argentino,TRK-XK02RA81RX,DELIVERED,2025-08-03 08:12:50,2025-08-06 08:12:50
9000000322,1000000322,PICKUP,,DELIVERED,2024-11-20 17:14:29,2024-11-21 17:14:29
9000000323,1000000323,PICKUP,,DELIVERED,2025-04-01 23:13:07,2025-04-02 23:13:07
9000000324,1000000324,PICKUP,,DELIVERED,2025-01-11 15:52:32,2025-01-12 15:52:32
9000000325,1000000325,PICKUP,,DELIVERED,2024-10-14 13:04:08,2024-10-15 13:04:08
9000000326,1000000326,Correo Argentino,TRK-P5JG6V39HM,DELIVERED,2024-06-17 15:06:25,2024-06-22 15:06:25
9000000327,1000000327,Correo Argentino,TRK-MDVMWTRSHR,DELIVERED,2025-01-10 08:07:28,2025-01-13 08:07:28
9000000328,1000000328,Correo Argentino,TRK-PJI9TT96J6,DELIVERED,2025-02-11 21:56:23,2025-02-15 21:56:23
9000000329,1000000329,Correo Argentino,TRK-TKIZIWWL0A,DELIVERED,2024-03-16 11:29:09,2024-03-19 11:29:09
9000000330,1000000330,PICKUP,,DELIVERED,2024-12-14 09:37:58,2024-12-15 09:37:58
9000000331,1000000331,Correo Argentino,TRK-4K0RCSFKJZ,DELIVERED,2024-12-25 08:30:16,2024-12-28 08:30:16
9000000332,1000000332,Correo Argentino,TRK-8DHCBZCXQU,SHIPPED,2025-09-18 18:50:29,2025-09-21 18:50:29
9000000333,1000000333,Correo Argentino,,CANCELLED,,
9000000334,1000000334,Correo Argentino,TRK-ITBJQCU49B,SHIPPED,2025-05-08 03:30:02,2025-05-12 03:30:02
9000000335,1000000335,Correo Argentino,TRK-OJCVJ0S121,DELIVERED,2024-02-11 20:22:45,2024-02-15 20:22:45
9000000336,1000000336,Correo Argentino,TRK-0W710RWTCM,DELIVERED,2024-07-20 06:43:12,2024-07-24 06:43:12
9000000337,1000000337,Correo Argentino,TRK-PCJPUF7VXQ,DELIVERED,2024-09-13 01:56:03,2024-09-15 01:56:03
9000000338,1000000338,Correo Argentino,TRK-PRYVF3TIVE,DELIVERED,2024-03-23 09:06:07,2024-03-25 09:06:07
9000000339,1000000339,Correo Argentino,,CANCELLED,,
9000000340,1000000340,Correo Argentino,TRK-4TFRX245GB,DELIVERED,2024-08-06 18:48:50,2024-08-08 18:48:50
9000000341,1000000341,PICKUP,,DELIVERED,2024-12-21 11:45:16,2024-12-22 11:45:16
9000000342,1000000342,Correo Argentino,TRK-3TH5619XPL,DELIVERED,2024-10-07 10:08:07,2024-10-11 10:08:07
9000000343,1000000343,Correo Argentino,TRK-W803CQEXUF,DELIVERED,2024-08-12 01:43:35,2024-08-14 01:43:35
9000000344,1000000344,Correo Argentino,TRK-PMIAY8MLNC,SHIPPED,2024-07-24 04:32:16,2024-07-26 04:32:16
9000000345,1000000345,Correo Argentino,TRK-90NLU6H2FO,DELIVERED,2024-05-02 22:42:44,2024-05-04 22:42:44
9000000346,1000000346,PICKUP,,SHIPPED,2025-03-12 07:52:46,2025-03-13 07:52:46
9000000347,1000000347,Correo Argentino,TRK-N1V96NIX9T,DELIVERED,2024-08-19 17:55:12,2024-08-21 17:55:12
9000000348,1000000348,PICKUP,,DELIVERED,2024-11-15 02:49:32,2024-11-16 02:49:32
9000000349,1000000349,Correo Argentino,TRK-H5BQD2UGQB,DELIVERED,2024-08-30 01:03:26,2024-09-02 01:03:26
9000000350,1000000350,PICKUP,,DELIVERED,2024-03-18 02:37:52,2024-03-19 02:37:52
9000000351,1000000351,PICKUP,,DELIVERED,2024-05-03 23:42:15,2024-05-04 23:42:15
9000000352,1000000352,Correo Argentino,TRK-CDC9YPP0KL,DELIVERED,2025-02-17 13:46:26,2025-02-22 13:46:26
9000000353,1000000353,PICKUP,,DELIVERED,2025-05-08 12:58:38,2025-05-09 12:58:38
9000000354,1000000354,Correo Argentino,TRK-OET37PJ6JA,DELIVERED,2025-05-10 11:09:10,2025-05-15 11:09:10
9000000355,1000000355,Correo Argentino,TRK-WBXD9JIFZ7,DELIVERED,2024-12-10 11:32:22,2024-12-15 11:32:22
9000000356,1000000356,Correo Argentino,TRK-R7Z3UORWAO,DELIVERED,2025-06-06 02:50:54,2025-06-09 02:50:54
9000000357,1000000357,Correo Argentino,TRK-4E0RK1Y2AX,DELIVERED,2024-03-01 22:09:52,2024-03-05 22:09:52
9000000358,1000000358,Correo Argentino,TRK-3DYJXM8OG9,DELIVERED,2025-07-09 15:28:42,2025-07-11 15:28:42
9000000359,1000000359,PICKUP,,DELIVERED,2024-07-09 10:50:51,2024-07-10 10:50:51
9000000360,1000000360,PICKUP,,DELIVERED,2024-09-23 16:43:39,2024-09-24 16:43:39
9000000361,1000000361,Correo Argentino,TRK-XKUAQ6XCBU,DELIVERED,2025-01-20 11:36:36,2025-01-23 11:36:36
9000000362,1000000362,Correo Argentino,TRK-130IYMN8X9,SHIPPED,2024-08-15 11:12:23,2024-08-19 11:12:23
9000000363,1000000363,Correo Argentino,TRK-CDCOWDXCJ1,DELIVERED,2024-06-08 21:33:38,2024-06-11 21:33:38
9000000364,1000000364,PICKUP,,SHIPPED,2025-08-18 21:55:14,2025-08-19 21:55:14
9000000365,1000000365,Correo Argentino,TRK-QZUSOFVD2M,DELIVERED,2025-08-21 07:05:53,2025-08-25 07:05:53
9000000366,1000000366,Correo Argentino,TRK-04NWF222GT,DELIVERED,2025-07-16 23:00:00,2025-07-21 23:00:00
9000000367,1000000367,Correo Argentino,TRK-0QU3G58K4N,DELIVERED,2025-04-20 10:14:53,2025-04-23 10:14:53
9000000368,1000000368,Correo Argentino,,CANCELLED,,
9000000369,1000000369,PICKUP,,DELIVERED,2024-12-11 05:34:37,2024-12-12 05:34:37
9000000370,1000000370,PICKUP,,DELIVERED,2025-08-18 16:20:56,2025-08-19 16:20:56
9000000371,1000000371,Correo Argentino,TRK-QPX17NQGFX,DELIVERED,2024-01-16 17:05:29,2024-01-20 17:05:29
9000000372,1000000372,Correo Argentino,TRK-L15FV8ZC6P,SHIPPED,2024-08-22 16:26:48,2024-08-24 16:26:48
9000000373,1000000373,Correo Argentino,TRK-V9OB7NBQW3,SHIPPED,2024-02-19 11:24:48,2024-02-21 11:24:48
9000000374,1000000374,PICKUP,,DELIVERED,2025-04-14 23:37:30,2025-04-15 23:37:30
9000000375,1000000375,Correo Argentino,TRK-JT6GK3LV32,DELIVERED,2025-06-25 14:50:30,2025-06-27 14:50:30
9000000376,1000000376,PICKUP,,DELIVERED,2024-12-15 01:03:23,2024-12-16 01:03:23
9000000377,1000000377,PICKUP,,DELIVERED,2024-08-02 04:41:33,2024-08-03 04:41:33
9000000378,1000000378,Correo Argentino,TRK-B8MS9TKYJX,DELIVERED,2025-09-06 07:19:50,2025-09-11 07:19:50
9000000379,1000000379,Correo Argentino,TRK-V457GNVBA4,DELIVERED,2025-06-16 09:45:42,2025-06-22 09:45:42
9000000380,1000000380,PICKUP,,DELIVERED,2024-06-13 20:39:36,2024-06-14 20:39:36
9000000381,1000000381,Correo Argentino,TRK-ZDHM025LPT,DELIVERED,2025-05-19 06:44:05,2025-05-23 06:44:05
9000000382,1000000382,Correo Argentino,TRK-5FX580NSNT,DELIVERED,2024-06-22 23:15:32,2024-06-27 23:15:32
9000000383,1000000383,PICKUP,,DELIVERED,2024-11-20 17:17:56,2024-11-21 17:17:56
9000000384,1000000384,Correo Argentino,TRK-Q041R1JKEW,SHIPPED,2025-06-09 18:56:06,2025-06-13 18:56:06
9000000385,1000000385,PICKUP,,DELIVERED,2024-05-11 06:59:21,2024-05-12 06:59:21
9000000386,1000000386,PICKUP,,DELIVERED,2024-10-23 00:50:57,2024-10-24 00:50:57
9000000387,1000000387,Correo Argentino,TRK-SSMUSJ1H3E,DELIVERED,2025-03-28 11:40:03,2025-04-02 11:40:03
9000000388,1000000388,Correo Argentino,TRK-U8CS0KFD86,DELIVERED,2024-06-04 02:31:09,2024-06-06 02:31:09
9000000389,1000000389,Correo Argentino,TRK-H4EM5GOTUA,SHIPPED,2024-05-04 21:05:32,2024-05-09 21:05:32
9000000390,1000000390,Correo Argentino,TRK-NN5IO7R6FW,DELIVERED,2024-03-17 05:40:23,2024-03-21 05:40:23
9000000391,1000000391,Correo Argentino,TRK-38DHEVPB5V,DELIVERED,2024-02-08 17:19:39,2024-02-10 17:19:39
9000000392,1000000392,PICKUP,,DELIVERED,2024-08-15 21:40:43,2024-08-16 21:40:43
9000000393,1000000393,PICKUP,,DELIVERED,2024-03-20 04:53:22,2024-03-21 04:53:22
9000000394,1000000394,Correo Argentino,TRK-O6RMAO5XXY,SHIPPED,2025-08-01 00:27:59,2025-08-04 00:27:59
9000000395,1000000395,PICKUP,,DELIVERED,2024-06-01 10:54:27,2024-06-02 10:54:27
9000000396,1000000396,Correo Argentino,TRK-VHWB2ASFLX,DELIVERED,2024-08-15 09:23:50,2024-08-18 09:23:50
9000000397,1000000397,Correo Argentino,TRK-7RJBN9QB1J,DELIVERED,2025-07-06 06:59:31,2025-07-10 06:59:31
9000000398,1000000398,Correo Argentino,TRK-6T7CYX97I9,DELIVERED,2024-03-30 05:52:21,2024-04-03 05:52:21
9000000399,1000000399,PICKUP,,DELIVERED,2024-10-03 15:43:00,2024-10-04 15:43:00
9000000400,1000000400,PICKUP,,DELIVERED,2025-03-13 03:19:03,2025-03-14 03:19:03
9000000401,1000000401,PICKUP,,DELIVERED,2025-06-24 15:21:47,2025-06-25 15:21:47
9000000402,1000000402,Correo Argentino,TRK-U9LOL3D7CI,DELIVERED,2024-12-20 02:19:07,2024-12-22 02:19:07
9000000403,1000000403,Correo Argentino,TRK-TC8SJKG4RE,DELIVERED,2024-12-15 05:29:57,2024-12-18 05:29:57
9000000404,1000000404,Correo Argentino,TRK-VOIWATX5JT,DELIVERED,2025-03-13 03:49:21,2025-03-17 03:49:21
9000000405,1000000405,Correo Argentino,TRK-1PHJHDDQEF,DELIVERED,2024-08-20 15:05:48,2024-08-23 15:05:48
9000000406,1000000406,PICKUP,,DELIVERED,2024-08-25 07:28:12,2024-08-26 07:28:12
9000000407,1000000407,Correo Argentino,,CANCELLED,,
9000000408,1000000408,Correo Argentino,TRK-PWVT6U7916,SHIPPED,2024-11-13 23:19:51,2024-11-16 23:19:51
9000000409,1000000409,PICKUP,,CANCELLED,,
9000000410,1000000410,Correo Argentino,TRK-JP95F9HPKQ,DELIVERED,2025-07-21 07:48:11,2025-07-23 07:48:11
9000000411,1000000411,Correo Argentino,TRK-KZVJH5OZYR,SHIPPED,2024-11-09 18:46:04,2024-11-14 18:46:04
9000000412,1000000412,PICKUP,,DELIVERED,2024-11-19 11:51:26,2024-11-20 11:51:26
9000000413,1000000413,PICKUP,,CANCELLED,,
9000000414,1000000414,Correo Argentino,TRK-L4AO4WV7AR,DELIVERED,2025-05-13 10:30:45,2025-05-18 10:30:45
9000000415,1000000415,PICKUP,,DELIVERED,2025-04-30 04:14:09,2025-05-01 04:14:09
9000000416,1000000416,PICKUP,,CANCELLED,,
9000000417,1000000417,PICKUP,,DELIVERED,2024-03-30 22:37:37,2024-03-31 22:37:37
9000000418,1000000418,Correo Argentino,TRK-S1SBDXG97S,DELIVERED,2024-06-28 18:10:46,2024-06-30 18:10:46
9000000419,1000000419,Correo Argentino,TRK-MN41R7CX7M,DELIVERED,2024-03-23 18:53:53,2024-03-26 18:53:53
9000000420,1000000420,PICKUP,,DELIVERED,2024-12-09 08:36:14,2024-12-10 08:36:14
9000000421,1000000421,Correo Argentino,TRK-4VUVA1SI69,DELIVERED,2024-09-01 14:04:20,2024-09-06 14:04:20
9000000422,1000000422,Correo Argentino,TRK-V7NAQGU5IO,DELIVERED,2025-02-23 19:59:29,2025-02-26 19:59:29
9000000423,1000000423,PICKUP,,DELIVERED,2025-06-09 00:53:32,2025-06-10 00:53:32
9000000424,1000000424,Correo Argentino,TRK-KVON3UQ1IK,DELIVERED,2024-07-10 03:55:21,2024-07-15 03:55:21
9000000425,1000000425,PICKUP,,DELIVERED,2025-09-26 16:19:43,2025-09-27 16:19:43
9000000426,1000000426,Correo Argentino,TRK-QS9D3R3040,SHIPPED,2024-07-11 03:32:53,2024-07-14 03:32:53
9000000427,1000000427,Correo Argentino,TRK-5YWNFJ9N6N,DELIVERED,2024-07-07 14:03:01,2024-07-12 14:03:01
9000000428,1000000428,Correo Argentino,,CANCELLED,,
9000000429,1000000429,PICKUP,,DELIVERED,2025-04-12 13:57:39,2025-04-13 13:57:39
9000000430,1000000430,Correo Argentino,TRK-WXXDW2MVHP,DELIVERED,2025-01-29 15:07:57,2025-02-05 15:07:57
9000000431,1000000431,Correo Argentino,TRK-YU4IJ0W80F,DELIVERED,2025-09-07 03:13:28,2025-09-11 03:13:28
9000000432,1000000432,Correo Argentino,TRK-8SMQP72T4Y,DELIVERED,2024-01-21 12:03:01,2024-01-23 12:03:01
9000000433,1000000433,Correo Argentino,TRK-6Q73SMQL2T,DELIVERED,2025-01-10 14:39:57,2025-01-13 14:39:57
9000000434,1000000434,Correo Argentino,TRK-IDR6X0ACCH,DELIVERED,2024-04-13 15:35:44,2024-04-18 15:35:44
9000000435,1000000435,Correo Argentino,TRK-AA0C5HDFUB,DELIVERED,2024-05-20 15:46:28,2024-05-23 15:46:28
9000000436,1000000436,PICKUP,,DELIVERED,2024-08-17 07:02:29,2024-08-18 07:02:29
9000000437,1000000437,Correo Argentino,TRK-JWY0TN1QAI,SHIPPED,2024-11-02 14:32:14,2024-11-07 14:32:14
9000000438,1000000438,PICKUP,,DELIVERED,2025-05-03 02:49:15,2025-05-04 02:49:15
9000000439,1000000439,Correo Argentino,TRK-MD4F9HG3SD,DELIVERED,2024-01-05 11:07:12,2024-01-08 11:07:12
9000000440,1000000440,PICKUP,,DELIVERED,2024-10-28 14:14:44,2024-10-29 14:14:44
9000000441,1000000441,Correo Argentino,TRK-P0LK5MVLTM,DELIVERED,2024-03-19 14:42:42,2024-03-23 14:42:42
9000000442,1000000442,PICKUP,,DELIVERED,2024-05-24 06:17:42,2024-05-25 06:17:42
9000000443,1000000443,PICKUP,,CANCELLED,,
9000000444,1000000444,Correo Argentino,TRK-Z0OX2G8UC7,DELIVERED,2025-01-17 14:39:25,2025-01-21 14:39:25
9000000445,1000000445,PICKUP,,DELIVERED,2024-07-23 07:46:04,2024-07-24 07:46:04
9000000446,1000000446,Correo Argentino,TRK-P6I5GSE146,DELIVERED,2024-08-14 10:17:13,2024-08-17 10:17:13
9000000447,1000000447,Correo Argentino,TRK-WKJQZ4AA3P,DELIVERED,2024-11-09 13:47:03,2024-11-12 13:47:03
9000000448,1000000448,PICKUP,,SHIPPED,2025-01-11 11:23:27,2025-01-12 11:23:27
9000000449,1000000449,Correo Argentino,TRK-SK9ZYEREPR,SHIPPED,2024-04-03 04:40:15,2024-04-07 04:40:15
9000000450,1000000450,Correo Argentino,TRK-V1L0BZIPL3,DELIVERED,2024-09-07 20:44:17,2024-09-09 20:44:17
9000000451,1000000451,PICKUP,,DELIVERED,2024-04-10 13:58:16,2024-04-11 13:58:16
9000000452,1000000452,Correo Argentino,TRK-NC4Z99CA26,DELIVERED,2025-03-01 05:03:37,2025-03-03 05:03:37
9000000453,1000000453,Correo Argentino,TRK-107M4SQ86X,DELIVERED,2024-04-15 03:38:14,2024-04-18 03:38:14
9000000454,1000000454,Correo Argentino,TRK-QLXXGV6W0D,DELIVERED,2025-05-24 14:15:23,2025-05-29 14:15:23
9000000455,1000000455,Correo Argentino,,CANCELLED,,
9000000456,1000000456,PICKUP,,DELIVERED,2024-09-26 04:59:36,2024-09-27 04:59:36
9000000457,1000000457,Correo Argentino,TRK-Y2B73RRFKR,SHIPPED,2025-09-28 07:42:51,2025-10-02 07:42:51
9000000458,1000000458,Correo Argentino,TRK-5QH1PTXGSR,DELIVERED,2024-10-28 01:52:38,2024-11-04 01:52:38
9000000459,1000000459,Correo Argentino,TRK-MIKWMVW9KQ,DELIVERED,2024-12-16 00:00:47,2024-12-20 00:00:47
9000000460,1000000460,Correo Argentino,TRK-XI7FCYQ8QD,DELIVERED,2024-04-02 20:37:23,2024-04-04 20:37:23
9000000461,1000000461,Correo Argentino,TRK-CWD7X2N8LY,DELIVERED,2024-03-25 20:13:56,2024-03-30 20:13:56
9000000462,1000000462,Correo Argentino,TRK-PLU4XODBSQ,SHIPPED,2024-05-27 20:10:54,2024-06-01 20:10:54
9000000463,1000000463,Correo Argentino,TRK-D2VSOEZFDJ,DELIVERED,2025-08-30 20:20:17,2025-09-03 20:20:17
9000000464,1000000464,PICKUP,,CANCELLED,,
9000000465,1000000465,Correo Argentino,,CANCELLED,,
9000000466,1000000466,Correo Argentino,TRK-26BOCEIAJX,DELIVERED,2025-07-15 20:07:18,2025-07-19 20:07:18
9000000467,1000000467,PICKUP,,DELIVERED,2025-01-02 14:24:27,2025-01-03 14:24:27
9000000468,1000000468,Correo Argentino,TRK-ONUKKQ6AQL,READY,2024-10-30 13:42:38,2024-11-02 13:42:38
9000000469,1000000469,Correo Argentino,TRK-4Q40I1MCY2,DELIVERED,2025-06-12 17:04:37,2025-06-17 17:04:37
9000000470,1000000470,PICKUP,,DELIVERED,2024-02-08 09:06:15,2024-02-09 09:06:15
9000000471,1000000471,PICKUP,,DELIVERED,2024-01-12 17:02:05,2024-01-13 17:02:05
9000000472,1000000472,Correo Argentino,TRK-P4FC06HGFL,DELIVERED,2025-07-27 01:37:30,2025-07-31 01:37:30
9000000473,1000000473,Correo Argentino,TRK-M9NRAUZ73B,DELIVERED,2025-02-28 11:28:55,2025-03-03 11:28:55
9000000474,1000000474,PICKUP,,DELIVERED,2024-08-03 20:26:23,2024-08-04 20:26:23
9000000475,1000000475,PICKUP,,CANCELLED,,
9000000476,1000000476,Correo Argentino,TRK-SKYKZ1GWJI,DELIVERED,2025-03-29 10:47:01,2025-04-02 10:47:01
9000000477,1000000477,Correo Argentino,TRK-MOX9FXQ6S2,DELIVERED,2025-05-18 00:18:39,2025-05-22 00:18:39
9000000478,1000000478,PICKUP,,CANCELLED,,
9000000479,1000000479,PICKUP,,DELIVERED,2025-07-09 11:19:44,2025-07-10 11:19:44
9000000480,1000000480,PICKUP,,DELIVERED,2025-06-08 22:14:21,2025-06-09 22:14:21
9000000481,1000000481,PICKUP,,DELIVERED,2024-01-29 17:59:13,2024-01-30 17:59:13
9000000482,1000000482,PICKUP,,DELIVERED,2024-12-07 05:32:30,2024-12-08 05:32:30
9000000483,1000000483,Correo Argentino,TRK-2TE8ECZG04,DELIVERED,2024-01-09 05:58:36,2024-01-13 05:58:36
9000000484,1000000484,Correo Argentino,TRK-L0G7TP20PV,DELIVERED,2025-08-07 15:11:59,2025-08-11 15:11:59
9000000485,1000000485,Correo Argentino,TRK-X4XSQ60MV6,DELIVERED,2024-06-28 19:54:34,2024-07-01 19:54:34
9000000486,1000000486,PICKUP,,DELIVERED,2024-07-24 14:09:03,2024-07-25 14:09:03
9000000487,1000000487,PICKUP,,DELIVERED,2024-12-31 15:20:44,2025-01-01 15:20:44
9000000488,1000000488,Correo Argentino,TRK-TAIAUXY9OR,DELIVERED,2024-05-21 00:51:46,2024-05-23 00:51:46
9000000489,1000000489,PICKUP,,DELIVERED,2025-08-24 14:12:37,2025-08-25 14:12:37
9000000490,1000000490,PICKUP,,SHIPPED,2024-09-30 00:08:59,2024-10-01 00:08:59
